id,title,vote_average,vote_count,revenue,budget,popularity,genres,release_date,imdb_id,production_countries,original_language,ROI
57158,The Hobbit: The Desolation of Smaug,7.57,12255,958400000,250000000,70.03,"Fantasy, Adventure, Action",2013-12-11,tt1170358,"New Zealand, United States of America",en,2.8336
466272,Once Upon a Time… in Hollywood,7.437,12237,374251247,95000000,47.706,"Comedy, Drama, Thriller",2019-07-24,tt7131622,"China, United Kingdom, United States of America",en,2.939486810526316
637,Life Is Beautiful,8.455,12218,230098753,20000000,39.478,"Comedy, Drama",1997-12-20,tt0118799,Italy,it,10.50493765
246655,X-Men: Apocalypse,6.513,12215,543934787,178000000,45.544,"Action, Adventure, Science Fiction, Fantasy",2016-05-18,tt3385516,United States of America,en,2.0558134101123597
194662,Birdman or (The Unexpected Virtue of Ignorance),7.471,12157,103215094,18000000,43.866,"Drama, Comedy",2014-10-17,tt2562232,United States of America,en,4.734171888888889
157350,Divergent,6.92,12118,288885818,85000000,39.066,"Action, Adventure, Science Fiction",2014-03-14,tt1840309,United States of America,en,2.398656682352941
190859,American Sniper,7.427,12107,542307423,58800000,64.846,"War, Action",2014-12-25,tt2179136,United States of America,en,8.222915357142858
10191,How to Train Your Dragon,7.813,12089,494879471,165000000,54.176,"Fantasy, Adventure, Animation, Family",2010-03-18,tt0892769,United States of America,en,1.9992695212121212
260513,Incredibles 2,7.481,12061,1242805359,200000000,49.215,"Action, Adventure, Animation, Family",2018-06-14,tt3606756,United States of America,en,5.214026795
162,Edward Scissorhands,7.716,12049,53000000,20000000,37.283,"Fantasy, Drama, Romance",1990-12-07,tt0099487,United States of America,en,1.65
324552,John Wick: Chapter 2,7.323,12007,171539887,40000000,88.285,"Action, Thriller, Crime",2017-02-08,tt4425200,United States of America,en,3.288497175
49538,X-Men: First Class,7.296,11986,353624124,160000000,1.659,"Action, Science Fiction, Adventure",2011-06-01,tt1270798,United States of America,en,1.210150775
185,A Clockwork Orange,8.2,11946,26589000,2200000,38.323,"Science Fiction, Drama",1971-12-19,tt0066921,"United Kingdom, United States of America",en,11.085909090909091
4922,The Curious Case of Benjamin Button,7.579,11899,335802786,150000000,42.669,"Drama, Fantasy, Romance",2008-12-25,tt0421715,United States of America,en,1.23868524
218,The Terminator,7.646,11874,78371200,6400000,44.969,"Action, Thriller, Science Fiction",1984-10-26,tt0088247,"United Kingdom, United States of America",en,11.2455
165,Back to the Future Part II,7.752,11817,332000000,40000000,30.516,"Adventure, Comedy, Science Fiction",1989-11-22,tt0096874,United States of America,en,7.3
280,Terminator 2: Judgment Day,8.104,11744,520000000,102000000,69.45,"Action, Thriller, Science Fiction",1991-07-03,tt0103064,"France, United States of America",en,4.098039215686274
769,GoodFellas,8.464,11726,46835000,25000000,83.57,"Drama, Crime",1990-09-12,tt0099685,United States of America,en,0.8734
64690,Drive,7.572,11718,78054825,15000000,38.238,"Drama, Thriller, Crime",2011-09-15,tt0780504,United States of America,en,4.203655
68726,Pacific Rim,6.878,11567,411002906,180000000,55.847,"Action, Science Fiction, Adventure",2013-07-11,tt1663662,United States of America,en,1.2833494777777779
131634,The Hunger Games: Mockingjay - Part 2,6.9,11557,653428261,160000000,43.902,"Action, Adventure, Science Fiction",2015-11-18,tt1951266,"Germany, United States of America",en,3.08392663125
82690,Wreck-It Ralph,7.3,11546,471222889,165000000,46.617,"Family, Animation, Comedy, Adventure",2012-11-01,tt1772341,United States of America,en,1.855896296969697
141,Donnie Darko,7.8,11515,7500000,6000000,38.016,"Fantasy, Drama, Mystery",2001-10-24,tt0246578,United States of America,en,0.25
72105,Ted,6.407,11513,549368315,50000000,38.48,"Comedy, Fantasy",2012-06-29,tt1637725,United States of America,en,9.9873663
64682,The Great Gatsby,7.379,11505,351040419,105000000,36.651,"Drama, Romance",2013-05-09,tt1343092,"United States of America, Australia",en,2.3432420857142855
277834,Moana,7.6,11502,690860472,150000000,17.963,"Adventure, Comedy, Family, Animation",2016-10-13,tt3521164,United States of America,en,3.60573648
399055,The Shape of Water,7.247,11490,195333312,19500000,29.339,"Drama, Fantasy, Romance",2017-12-01,tt5580390,United States of America,en,9.017092923076923
85,Raiders of the Lost Ark,7.924,11483,389925971,18000000,60.763,"Adventure, Action",1981-06-12,tt0082971,United States of America,en,20.662553944444443
19908,Zombieland,7.3,11466,102391540,23600000,32.08,"Comedy, Horror",2009-10-07,tt1156398,United States of America,en,3.3386245762711866
127380,Finding Dory,7.042,11429,1028570889,200000000,26.562,"Adventure, Animation, Comedy, Family",2016-06-16,tt2277860,United States of America,en,4.142854445
296096,Me Before You,7.918,11414,207945075,20000000,79.741,"Drama, Romance",2016-06-01,tt2674426,United States of America,en,9.39725375
530915,1917,7.99,11395,394638258,100000000,44.356,"War, History, Thriller",2019-12-25,tt8579674,"India, Spain, United Kingdom, United States of America",en,2.94638258
398818,Call Me by Your Name,8.167,11367,43143046,4000000,32.15,"Romance, Drama",2017-09-01,tt5726616,"Brazil, France, Italy, United States of America",en,9.7857615
82693,Silver Linings Playbook,7.13,11327,236412453,21000000,28.014,"Drama, Comedy, Romance",2012-11-16,tt1045658,United States of America,en,10.257735857142857
809,Shrek 2,7.249,11323,928760770,150000000,82.153,"Animation, Family, Comedy, Fantasy, Adventure",2004-05-19,tt0298148,United States of America,en,5.191738466666667
14161,2012,5.819,11300,791217826,200000000,51.914,"Action, Adventure, Science Fiction",2009-10-10,tt1190080,United States of America,en,2.95608913
240,The Godfather Part II,8.591,11293,102600000,13000000,64.753,"Drama, Crime",1974-12-20,tt0071562,United States of America,en,6.892307692307693
14,American Beauty,8.0,11260,356296601,15000000,29.837,Drama,1999-09-15,tt0169547,United States of America,en,22.753106733333333
70981,Prometheus,6.535,11255,403354469,130000000,60.299,"Science Fiction, Adventure, Mystery",2012-05-30,tt1446714,"United Kingdom, United States of America",en,2.1027266846153845
37799,The Social Network,7.358,11190,224920315,40000000,36.101,Drama,2010-10-01,tt1285016,United States of America,en,4.623007875
166426,Pirates of the Caribbean: Dead Men Tell No Tales,6.648,11176,795922298,230000000,62.006,"Adventure, Action, Fantasy",2017-05-23,tt1790809,United States of America,en,2.4605317304347825
546554,Knives Out,7.847,11156,312897920,40000000,39.064,"Comedy, Crime, Mystery",2019-11-27,tt8946378,United States of America,en,6.822448
489,Good Will Hunting,8.149,11111,225933435,10000000,56.169,Drama,1997-12-05,tt0119217,United States of America,en,21.5933435
216015,Fifty Shades of Grey,5.882,11101,571006128,40000000,96.283,"Drama, Romance, Thriller",2015-02-11,tt2322441,United States of America,en,13.2751532
350,The Devil Wears Prada,7.384,11089,326706115,35000000,50.84,"Comedy, Drama, Romance",2006-06-29,tt0458352,"France, United States of America",en,8.334460428571429
103,Taxi Driver,8.2,11081,28600000,1900000,41.36,"Crime, Drama",1976-02-09,tt0075314,United States of America,en,14.052631578947368
332562,A Star Is Born,7.503,11079,433888866,36000000,27.891,"Music, Drama, Romance",2018-10-03,tt1517451,United States of America,en,11.0524685
228150,Fury,7.518,11021,211817906,68000000,90.378,"War, Drama, Action",2014-10-15,tt2713180,"United Kingdom, United States of America, China",en,2.114969205882353
1724,The Incredible Hulk,6.204,11006,163712074,150000000,52.734,"Science Fiction, Action, Adventure",2008-06-12,tt0800080,United States of America,en,0.09141382666666667
23483,Kick-Ass,7.12,10997,96188903,28000000,38.557,"Action, Crime",2010-03-22,tt1250777,"United Kingdom, United States of America",en,2.4353179642857143
2048,"I, Robot",6.939,10972,347234916,120000000,27.677,"Action, Science Fiction",2004-07-15,tt0343818,"United States of America, Germany",en,1.8936243
6977,No Country for Old Men,7.933,10964,171627166,25000000,33.115,"Crime, Drama, Thriller",2007-06-13,tt0477348,United States of America,en,5.86508664
61791,Rise of the Planet of the Apes,7.289,10799,482860185,93000000,38.032,"Thriller, Action, Drama, Science Fiction",2011-08-03,tt1318514,United States of America,en,4.192045
161,Ocean's Eleven,7.43,10774,450717150,85000000,39.17,"Thriller, Crime",2001-12-07,tt0240772,United States of America,en,4.302554705882353
745,The Sixth Sense,7.944,10754,672806292,40000000,32.836,"Mystery, Thriller, Drama",1999-08-06,tt0167404,United States of America,en,15.8201573
194,Amélie,7.905,10750,173921954,10000000,42.494,"Comedy, Romance",2001-04-25,tt0211915,"France, Germany",fr,16.3921954
111,Scarface,8.168,10749,66023329,25000000,54.199,"Action, Crime, Drama",1983-12-09,tt0086250,United States of America,en,1.64093316
146233,Prisoners,8.091,10748,122126687,46000000,35.085,"Drama, Thriller, Crime",2013-09-19,tt1392214,United States of America,en,1.6549279782608695
73,American History X,8.352,10729,23875127,20000000,36.427,Drama,1998-07-01,tt0120586,United States of America,en,0.19375635
138843,The Conjuring,7.541,10683,320406242,13000000,105.394,"Horror, Thriller",2013-07-18,tt1457767,United States of America,en,23.646634
222935,The Fault in Our Stars,7.598,10655,307166834,14000000,30.209,"Romance, Drama",2014-05-16,tt2582846,United States of America,en,20.94048814285714
11036,The Notebook,7.88,10629,115603229,29000000,55.483,"Romance, Drama",2004-06-25,tt0332280,United States of America,en,2.98631824137931
76203,12 Years a Slave,7.945,10603,187000000,20000000,34.808,"Drama, History",2013-10-18,tt2024544,"United States of America, United Kingdom",en,8.35
62,2001: A Space Odyssey,8.076,10575,71923560,12000000,48.932,"Science Fiction, Mystery, Adventure",1968-04-02,tt0062622,"United Kingdom, United States of America",en,4.99363
49530,In Time,6.953,10556,173930596,40000000,67.242,"Action, Thriller, Science Fiction",2011-10-27,tt1637688,United States of America,en,3.3482649
812,Aladdin,7.645,10547,504050219,28000000,52.027,"Animation, Family, Adventure, Fantasy, Romance",1992-11-25,tt0103639,United States of America,en,17.001793535714285
490132,Green Book,8.242,10542,319700000,23000000,34.768,"Drama, Comedy",2018-11-16,tt6966692,United States of America,en,12.9
38757,Tangled,7.599,10539,592461732,260000000,84.14,"Animation, Family",2010-11-24,tt0398286,United States of America,en,1.2786989692307693
8358,Cast Away,7.662,10531,429632142,90000000,32.387,"Adventure, Drama",2000-12-22,tt0162222,United States of America,en,3.773690466666667
36657,X-Men,6.996,10530,296339527,75000000,1.259,"Adventure, Action, Science Fiction",2000-07-13,tt0120903,United States of America,en,2.9511936933333334
93456,Despicable Me 2,6.916,10523,970761885,76000000,46.283,"Animation, Comedy, Family",2013-06-26,tt1690953,United States of America,en,11.773182697368421
9502,Kung Fu Panda,7.24,10503,631744560,130000000,52.866,"Action, Adventure, Animation, Family, Comedy",2008-06-04,tt0441773,United States of America,en,3.8595735384615386
1858,Transformers,6.8,10477,709709780,150000000,10.172,"Adventure, Science Fiction, Action",2007-06-27,tt0418279,United States of America,en,3.7313985333333335
601,E.T. the Extra-Terrestrial,7.512,10467,792965500,10500000,50.334,"Science Fiction, Adventure, Family, Fantasy",1982-06-11,tt0083866,United States of America,en,74.52052380952381
8681,Taken,7.387,10432,226830568,25000000,58.646,"Action, Thriller",2008-02-18,tt0936501,"France, United States of America",en,8.07322272
351286,Jurassic World: Fallen Kingdom,6.548,10431,1310466296,170000000,44.365,"Action, Adventure, Science Fiction, Thriller",2018-06-22,tt4881806,United States of America,en,6.708625270588235
115,The Big Lebowski,7.842,10390,47010480,15000000,30.996,"Comedy, Crime",1998-03-06,tt0118715,"United Kingdom, United States of America",en,2.134032
119450,Dawn of the Planet of the Apes,7.306,10321,710644566,170000000,59.336,"Science Fiction, Action, Drama, Thriller",2014-06-26,tt2103281,United States of America,en,3.1802621529411765
207,Dead Poets Society,8.312,10311,235860116,16400000,38.942,Drama,1989-06-02,tt0097165,United States of America,en,13.381714390243902
372058,Your Name.,8.514,10303,357986087,0,68.999,"Romance, Animation, Drama",2016-08-26,tt5311514,Japan,ja,2318893.3636363638
338952,Fantastic Beasts: The Crimes of Grindelwald,6.876,10203,654855901,200000000,29.783,"Fantasy, Adventure, Family",2018-11-14,tt4123430,"United Kingdom, United States of America",en,2.274279505
562,Die Hard,7.775,10202,140767956,28000000,36.754,"Action, Thriller",1988-07-15,tt0095016,United States of America,en,4.027427
291805,Now You See Me 2,6.83,10172,334901337,90000000,33.753,"Crime, Thriller, Action, Mystery",2016-06-02,tt3110958,"Hong Kong, United States of America",en,2.7211259666666665
771,Home Alone,7.412,10140,476684675,18000000,1.826,"Comedy, Family",1990-11-16,tt0099785,United States of America,en,25.482481944444444
604,The Matrix Reloaded,7.039,10128,738599701,150000000,44.605,"Adventure, Action, Thriller, Science Fiction",2003-05-15,tt0234215,United States of America,en,3.923998006666667
953,Madagascar,6.892,10103,542063846,75000000,54.83,"Family, Animation, Adventure, Comedy",2005-05-25,tt0351283,United States of America,en,6.227517946666667
266856,The Theory of Everything,7.86,10069,123726688,15000000,20.867,"Drama, Romance",2014-11-26,tt2980516,United Kingdom,en,7.248445866666667
242582,Nightcrawler,7.703,10032,50300000,8500000,44.274,"Crime, Drama, Thriller",2014-10-23,tt2872718,United States of America,en,4.91764705882353
82992,Fast & Furious 6,6.817,10021,788680968,160000000,6.263,"Action, Thriller, Crime",2013-05-21,tt1905041,"Japan, Spain, United Kingdom, United States of America",en,3.92925605
75612,Oblivion,6.618,10015,286168572,120000000,30.901,"Action, Science Fiction, Adventure, Mystery",2013-04-10,tt1483013,United States of America,en,1.3847381
310,Bruce Almighty,6.706,10010,484592874,80000000,33.909,"Fantasy, Comedy",2003-05-23,tt0315327,United States of America,en,5.057410925
13223,Gran Torino,7.994,10003,269958228,33000000,35.849,Drama,2008-12-12,tt1205489,"United States of America, Germany",en,7.180552363636363
168259,Furious 7,7.238,9988,1515341399,190000000,62.276,"Action, Thriller, Crime",2015-04-01,tt2820852,United States of America,en,6.9754810473684215
211672,Minions,6.395,9969,1156730962,74000000,26.414,"Family, Animation, Adventure, Comedy",2015-06-17,tt2293640,United States of America,en,14.631499486486486
36557,Casino Royale,7.543,9959,599045960,150000000,43.407,"Adventure, Action, Thriller",2006-11-14,tt0381061,"Czech Republic, Germany, United Kingdom, United States of America",en,2.9936397333333336
18,The Fifth Element,7.53,9947,263920180,90000000,49.67,"Adventure, Fantasy, Action, Thriller, Science Fiction",1997-05-02,tt0119116,"France, United States of America",en,1.9324464444444445
12405,Slumdog Millionaire,7.734,9916,378410542,15000000,22.969,"Drama, Romance",2008-11-12,tt1010048,United Kingdom,en,24.227369466666666
62211,Monsters University,7.0,9903,743559607,200000000,44.116,"Animation, Family",2013-06-19,tt1453405,United States of America,en,2.717798035
51876,Limitless,7.186,9900,161849455,27000000,33.384,"Thriller, Mystery, Science Fiction",2011-03-08,tt1219289,United States of America,en,4.994424259259259
206647,Spectre,6.533,9893,880674609,245000000,33.598,"Action, Adventure, Thriller",2015-10-26,tt2379713,"United Kingdom, United States of America",en,2.5945902408163266
84892,The Perks of Being a Wallflower,7.8,9844,33400000,13000000,40.616,Drama,2012-09-20,tt1659337,United States of America,en,1.5692307692307692
